nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id,nama_kelurahan,nama_kecamatan,nama_kota
alfamart muria tanjakan,4.6,35,-6.2119276,106.8380365,"jl. muria tanjakan gg. c2 no.6, rt.1/rw.12, ps. manggis, kota jakarta selatan",ChIJ5Si0x671aS4RNBFEQK-tApQ,Alfamart,ChIJ5Si0x671aS4RNBFEQK-tApQ,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart sawah lunto,4.6,169,-6.2140088,106.842788,"11, jl. minangkabau barat no.58d, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJaSlK6PT1aS4RrBHGJkrlQ1k,Alfamart,ChIJaSlK6PT1aS4RrBHGJkrlQ1k,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart,3.7,18,-6.210939,106.8421901,"jl. menteng wadas timur no. 12, kel no.01, rt.2/rw.1, ps. manggis, kota jakarta selatan",ChIJ65NqKXP0aS4R5fP1Zj0JGls,Alfamart,ChIJ65NqKXP0aS4R5fP1Zj0JGls,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart mwtm (k795),4.4,5,-6.2109303,106.8421876,"jl. menteng wadas timur no.18b, rt.9/rw.1, ps. manggis, kota jakarta selatan",ChIJH1n1T3P0aS4R6agOTLlpnCg,Alfamart,ChIJH1n1T3P0aS4R6agOTLlpnCg,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart,4.4,131,-6.2086877,106.8245274,"jl. setia budi barat no.5, rt. 004/003, rt.5/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJuTCdkAT0aS4RNniucbDH9dc,Alfamart,ChIJuTCdkAT0aS4RNniucbDH9dc,Setia Budi,Setiabudi,Kota Jakarta Selatan
alfamart menteng atas,5,3,-6.2140737,106.8402247,"jl. menteng atas no.9, rw.12, kuningan, pasar manggis, south jakarta city",ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,Alfamart,ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
indomaret wisma staco,5,2,-6.2246197,106.8401752,"wisma staco, jl. raya casablanca no.4, rt.4/rw.12, menteng dalam, kota jakarta selatan",ChIJTYdPFlzzaS4R4JoaMHSAiPY,Indomaret,ChIJTYdPFlzzaS4R4JoaMHSAiPY,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret plus rasamala,4.1,61,-6.2336278,106.8395619,"jl. rasamala raya no.26, rt.7/rw.9, menteng dalam, kota jakarta selatan",ChIJtaqqauvzaS4RnSCep_ghRMM,Indomaret,ChIJtaqqauvzaS4RnSCep_ghRMM,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret soepomo,4.1,16,-6.2325019,106.8444327,"qr9v+2q4, jalan dr. soepomo, rt.1/rw.3, menteng dalam, kota jakarta selatan",ChIJw4Qe95TzaS4R4TukR0p9hZk,Indomaret,ChIJw4Qe95TzaS4R4TukR0p9hZk,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret supomo 2,3.9,40,-6.2392779,106.8456902,"jl. prof. dr. soepomo no.02, rt.14/rw.6, tebet bar., kota jakarta selatan",ChIJXRviXL7zaS4RE8cUq9rXJQc,Indomaret,ChIJXRviXL7zaS4RE8cUq9rXJQc,Tebet Barat,Tebet,Kota Jakarta Selatan
indomaret casablanca,3.7,22,-6.2250076,106.8428196,"jalan casablanca, rt. 07 / rw. 11, menteng dalam, tebet, rt.7/rw.11, menteng dalam, kota jakarta selatan",ChIJVaFRO43zaS4R9wZv9oxkGeI,Indomaret,ChIJVaFRO43zaS4R9wZv9oxkGeI,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret tebet barat in tk29,4.2,149,-6.2383462,106.847226,"jl. tebet barat dalam ivd no.88, rw.6, tebet bar., kota jakarta selatan",ChIJ7ahV373zaS4Rm9rs7VrGTVg,Indomaret,ChIJ7ahV373zaS4Rm9rs7VrGTVg,Tebet Barat,Tebet,Kota Jakarta Selatan
indomaret pal batu 36,4.3,70,-6.2247397,106.8447512,"jl. pal batu raya no.36, rt.13/rw.4, menteng dalam, kota jakarta selatan",ChIJtX8wqY3zaS4RTpmMPQzAFbg,Indomaret,ChIJtX8wqY3zaS4RTpmMPQzAFbg,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret,4.2,421,-6.2292053,106.8474494,"jl. prof supomo no 321 blok bz persil no 19, rt.13/rw.2, tebet barat, rt.13/rw.2, tebet bar., kota jakarta selatan",ChIJxf__P5bzaS4RZ7KfkYohoDc,Indomaret,ChIJxf__P5bzaS4RZ7KfkYohoDc,Tebet Barat,Tebet,Kota Jakarta Selatan
indomaret al barkah,4.6,18,-6.2204901,106.8472328,"jl. albarkah no.20, rt.7/rw.3, manggarai sel., kota jakarta selatan",ChIJk___P4nzaS4RKHnkXKOuy64,Indomaret,ChIJk___P4nzaS4RKHnkXKOuy64,Manggarai Selatan,Tebet,Kota Jakarta Selatan
indomaret apartemen casablanca,1,1,-6.2232986,106.8453453,"jl. raya casablanca no.14, rw.5, menteng dalam, kota jakarta selatan",ChIJV4P3VhjzaS4RnuDMhqW9W2w,Indomaret,ChIJV4P3VhjzaS4RnuDMhqW9W2w,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret tebet raya,4.3,37,-6.2303423,106.8514366,"jl. tebet raya no.30 a, rt.2/rw.2, tebet bar., kota jakarta selatan",ChIJV7cl6pDzaS4RnpIsEEg4Wik,Indomaret,ChIJV7cl6pDzaS4RnpIsEEg4Wik,Tebet Barat,Tebet,Kota Jakarta Selatan
indomaret casablanca mansion fl12,4,4,-6.2231852,106.8461687,"qrgw+qf6, apartemen casablanca mansion jalan casablanca setia budi, rt.14/rw.5, menteng dalam, kota jakarta selatan",ChIJuRjcO4zzaS4RUa5WFynptng,Indomaret,ChIJuRjcO4zzaS4RUa5WFynptng,Menteng Dalam,Tebet,Kota Jakarta Selatan
indomaret tebet,4.7,26,-6.2242003,106.8525338,"jl. kh abdullah syafei no.2, rt.12/rw.5, bukit duri, kota jakarta selatan",ChIJndinnI_zaS4RsBdPM7-_7mo,Indomaret,ChIJndinnI_zaS4RsBdPM7-_7mo,Bukit Duri,Tebet,Kota Jakarta Selatan
indomaret tebet barat raya,4.4,15,-6.2383118,106.850335,"jl. tebet barat ix no.20, rt.5/rw.4, tebet bar., kota jakarta selatan",ChIJBxrDu73zaS4R_jKixhfyWEE,Indomaret,ChIJBxrDu73zaS4R_jKixhfyWEE,Tebet Barat,Tebet,Kota Jakarta Selatan
indomaret stasiun tebet,0,0,-6.227752,106.8563415,"dalam 3, 4, jl. tebet raya no.69, rt.4/rw.1, tebet tim., kota jakarta selatan",ChIJfS5DnODzaS4RByux-xL7Cy4,Indomaret,ChIJfS5DnODzaS4RByux-xL7Cy4,Tebet Timur,Tebet,Kota Jakarta Selatan
indomaret asem baris,4.1,23,-6.2389963,106.8602569,"jl. asem baris raya no.1, rt.6/rw.13, kb. baru, kota jakarta selatan",ChIJuZeA4KHzaS4RO8kOMnZzjnw,Indomaret,ChIJuZeA4KHzaS4RO8kOMnZzjnw,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret tebet timur dalam raya,4.4,11,-6.2363837,106.8568272,"jl. tebet timur dalam raya no.29, rt.11/rw.7, tebet tim., kota jakarta selatan",ChIJzddog5jzaS4RM7Gl9dS3Gbs,Indomaret,ChIJzddog5jzaS4RM7Gl9dS3Gbs,Tebet Timur,Tebet,Kota Jakarta Selatan
indomaret mt haryono,4.3,3,-6.2422974,106.8551682,"menara mt. haryono, jl. mt. haryono kav 23, rt.12/rw.5, tebet timur, tebet, rt.10/rw.9, tebet tim., kota jakarta selatan",ChIJHQAAwJnzaS4RX1MjemHCBZM,Indomaret,ChIJHQAAwJnzaS4RX1MjemHCBZM,Tebet Timur,Tebet,Kota Jakarta Selatan
indomaret asembaris 2. tc71,3.8,10,-6.2292648,106.8590207,"jalan asem baris, rt.5/rw.5, kebon baru, tebet, rt.5/rw.5, kb. baru, kota jakarta selatan",ChIJ95g2h5vzaS4R0qUPfUiXjys,Indomaret,ChIJ95g2h5vzaS4R0qUPfUiXjys,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret lapangan tembak 3,4,1,-6.2402503,106.8557039,"jl. lapangan tembak no. 08 rt. 02 rw. 10, rt.1/rw.8, east tebet, south jakarta city",ChIJE3_-BaPzaS4Rs0YHJv9N4H0,Indomaret,ChIJE3_-BaPzaS4Rs0YHJv9N4H0,Tebet Timur,Tebet,Kota Jakarta Selatan
indomaret abdullah syafei 45c,4.7,6,-6.2258963,106.8575556,"jalan kh. abdullah syafei no.45 1 2, rt.4/rw.1, manggarai sel., kota jakarta selatan",ChIJ63NDeWPzaS4RHVCnhEWtXTU,Indomaret,ChIJ63NDeWPzaS4RHVCnhEWtXTU,Manggarai Selatan,Tebet,Kota Jakarta Selatan
indomaret convenience store,4.3,73,-6.2258324,106.858882,"jl. bukit duri tanjakan no. 1 rt 12/ rw 02 rt.3, rt.1/rw.9, bukit duri, kota jakarta selatan",ChIJy6qqaoTzaS4RC_J-x2TbxZU,Indomaret,ChIJy6qqaoTzaS4RC_J-x2TbxZU,Bukit Duri,Tebet,Kota Jakarta Selatan
indomaret kampung melayu besar,4.2,9,-6.2252467,106.8628154,"jl. kampung melayu besar no.18 rt. 10 / rw. 02, kebon baru, tebet, rt.1/rw.1, kb. baru, kota jakarta selatan",ChIJD391JYPzaS4RQJHI5zLfWfg,Indomaret,ChIJD391JYPzaS4RQJHI5zLfWfg,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret plus tebet timur dalam,4.5,255,-6.2403194,106.8557598,"jl. tebet timur raya no.29, rt.1/rw.8, tebet tim., kota jakarta selatan",ChIJWRooDKPzaS4R-oR5GrizSpE,Indomaret,ChIJWRooDKPzaS4R-oR5GrizSpE,Tebet Timur,Tebet,Kota Jakarta Selatan
indomaret gudang peluru,4.8,13,-6.2255444,106.8622325,"jl. gudang peluru raya no.b1, rt.1/rw.1, kebon baru, south jakarta city",ChIJM_MGcAHzaS4RaWCJ-tf_NBA,Indomaret,ChIJM_MGcAHzaS4RaWCJ-tf_NBA,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret,5,1,-6.2256068,106.8622342,"qvf6+qv5, rt.12/rw.9, bukit duri, south jakarta city",ChIJn03pAwTzaS4R0bJEXJlngZc,Indomaret,ChIJn03pAwTzaS4R0bJEXJlngZc,Bukit Duri,Tebet,Kota Jakarta Selatan
indomaret kp melayu jembatan,4.3,8,-6.2261166,106.8638063,"jl. kp. melayu besar 1 no.225, rt.3/rw.1, kb. baru, kota jakarta selatan",ChIJZ4s-S53zaS4Rqs7o2XJV4Lc,Indomaret,ChIJZ4s-S53zaS4Rqs7o2XJV4Lc,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret bukit duri tanjakan 106,0,0,-6.2246365,106.8590463,"3, jl. ismail no.13-18, rt.3/rw.9, bukit duri, kota jakarta selatan",ChIJ18ZbnBjzaS4RX9R3AMc2iP0,Indomaret,ChIJ18ZbnBjzaS4RX9R3AMc2iP0,Bukit Duri,Tebet,Kota Jakarta Selatan
indomaret,5,1,-6.2258532,106.8588152,"blok a, jl. gudang peluru barat, jl. kh. abd. syafei'i no.17, rt.4/rw.3, kb. baru, kota jakarta selatan",ChIJq-_X7gzzaS4RvoAmsWNp4Qk,Indomaret,ChIJq-_X7gzzaS4RvoAmsWNp4Qk,Kebon Baru,Tebet,Kota Jakarta Selatan
indomaret dr. saharjo,4.2,16,-6.2160036,106.8440714,"jl. dr. saharjo no.109, rt.2/rw.10, manggarai sel., kota jakarta selatan",ChIJk___P4nzaS4R-mx5t36xeEE,Indomaret,ChIJk___P4nzaS4R-mx5t36xeEE,Manggarai Selatan,Tebet,Kota Jakarta Selatan
indomaret abdullah syafei,3.6,8,-6.2240566,106.8527215,"jl. abdullah syafe'i no.1 bukit duri, tebet, rt.12/rw.1, south manggarai, south jakarta city",ChIJw3pmkY7zaS4RzEJnuWOCvuI,Indomaret,ChIJw3pmkY7zaS4RzEJnuWOCvuI,Manggarai Selatan,Tebet,Kota Jakarta Selatan
indomaret - manggarai tb98,3.9,17,-6.2093992,106.8477239,"jl. dr. saharjo no.11d, rt.2/rw.5, manggarai, kota jakarta selatan",ChIJC_j2enH0aS4RLYqRmKfTNwU,Indomaret,ChIJC_j2enH0aS4RLYqRmKfTNwU,Manggarai,Tebet,Kota Jakarta Selatan
indomaret point stasiun manggarai,3.9,21,-6.2091042,106.8495212,"stasiun kereta api manggarai kebon manggis, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJ4zoAOE7yaS4RTmrqJf3bbYg,Indomaret,ChIJ4zoAOE7yaS4RTmrqJf3bbYg,Manggarai,Tebet,Kota Jakarta Selatan
indomaret stasiun tebet,5,1,-6.2258363,106.8576173,"lapangan ros selatan no.45c, rt.4/rw.1, tebet tim., kota jakarta selatan",ChIJ111irRfzaS4RZQVb6NYgSuU,Indomaret,ChIJ111irRfzaS4RZQVb6NYgSuU,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart rasamala,5,2,-6.234524,106.839845,"jl. rasamala raya no.29, rt.1/rw.9, menteng dalam, kota jakarta selatan",ChIJEYL_Dc7zaS4RB34juQUJWKA,Alfamart,ChIJEYL_Dc7zaS4RB34juQUJWKA,Menteng Dalam,Tebet,Kota Jakarta Selatan
alfamart,4.3,68,-6.2295531,106.8467864,"jl dr soepomo sh no 73d menten, rt.2/rw.15, menteng dalam, kota jakarta selatan",ChIJFRyV05PzaS4RMYjyqWOO87o,Alfamart,ChIJFRyV05PzaS4RMYjyqWOO87o,Menteng Dalam,Tebet,Kota Jakarta Selatan
alfamart,4.4,43,-6.2339941,106.8496706,"jl. tebet barat, no. iv, no. 7, rt. 016 / 04, kel, rt.16/rw.2, tebet bar., kota jakarta selatan",ChIJ9Vwe-pbzaS4RRlQmSFdW96A,Alfamart,ChIJ9Vwe-pbzaS4RRlQmSFdW96A,Tebet Barat,Tebet,Kota Jakarta Selatan
alfamart abdullah syafei,4.3,56,-6.2233659,106.8491521,"jl. kh. abdullah syafei no.27, kel no.01, rt.4/rw.1, manggarai sel., kota jakarta selatan",ChIJAUMc7Y7zaS4RgN_gPmZvDbU,Alfamart,ChIJAUMc7Y7zaS4RgN_gPmZvDbU,Manggarai Selatan,Tebet,Kota Jakarta Selatan
alfamart,4.4,115,-6.2296444,106.8533086,"jl. tebet raya no.10a, rt.9/rw.4 kel, tebet tim., kota jakarta selatan",ChIJrwK7gpDzaS4RiLpXd52lzmk,Alfamart,ChIJrwK7gpDzaS4RiLpXd52lzmk,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart,4.2,247,-6.2321153,106.8526155,"jl. tebet timur raya kel no.10a, rw.5, tebet tim., kota jakarta selatan",ChIJvxCSrJDzaS4RKB-Id--kE3M,Alfamart,ChIJvxCSrJDzaS4RKB-Id--kE3M,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart,4.3,21,-6.2349423,106.8570767,"jl. tebet timur dalam raya kel no.9, rt.5/rw.6, tebet tim., kota jakarta selatan",ChIJHxShupTzaS4Rfd_GHD6Fkqw,Alfamart,ChIJHxShupTzaS4Rfd_GHD6Fkqw,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart,4.3,94,-6.2380031,106.8602481,"jl. asem baris raya no.146, rt.11/rw.012 kel, kb. baru, kota jakarta selatan",ChIJ515758zzaS4RzrzdPn8horE,Alfamart,ChIJ515758zzaS4RzrzdPn8horE,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart express,0,0,-6.2425745,106.8586384,"jl. tebet timur raya no.55, rw.14, tebet tim., kota jakarta selatan",ChIJA4mAfRjzaS4RW9IHZeqsAaw,Alfamart,ChIJA4mAfRjzaS4RW9IHZeqsAaw,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart,3,2,-6.23345,106.85983,"jl. asem baris raya kel no.8 rt 2/6, rt.2/rw.6, kb. baru, kota jakarta selatan",ChIJufbg8FXzaS4RNHykvXTY9ec,Alfamart,ChIJufbg8FXzaS4RNHykvXTY9ec,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart tebet utara dalam,0,0,-6.2271362,106.8550131,"10, jl. tebet utara dalam no.14, rw.1, tebet tim., kota jakarta selatan",ChIJ2y6N7cbzaS4Rq34j25qX_tE,Alfamart,ChIJ2y6N7cbzaS4Rq34j25qX_tE,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart asem baris dua,4.5,17,-6.2408562,106.860392,"jl. asem baris raya no.12, rt.6/rw.14, kb. baru, kota jakarta selatan",ChIJcX-mR6HzaS4RpaepHq-g7uc,Alfamart,ChIJcX-mR6HzaS4RpaepHq-g7uc,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart asem baris 9,3.3,3,-6.2315332,106.8595579,"jl. asem baris raya no.2, rt.4/rw.4, kb. baru, kota jakarta selatan",ChIJu7E9QdjzaS4RRrwgvXYkovU,Alfamart,ChIJu7E9QdjzaS4RRrwgvXYkovU,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart,0,0,-6.2422578,106.8586157,"jl. tebet timur dalam ii jl. letjen m.t. haryono no.kel, rt.11/rw.6, tebet tim., kota jakarta selatan",ChIJVZBHaVfzaS4RFTjXgXG6zA0,Alfamart,ChIJVZBHaVfzaS4RFTjXgXG6zA0,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart,4.3,6,-6.241123,106.860408,"no., jl. asem baris raya no.12, rt.6/rw.14, kb. baru, kota jakarta selatan",ChIJeSn3SKHzaS4R_WptlUHhqUU,Alfamart,ChIJeSn3SKHzaS4R_WptlUHhqUU,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart apartemen signature,3,2,-6.2427469,106.8545314,"jl. letjen m.t. haryono no.10, rw.9, tebet tim., kota jakarta selatan",ChIJaY52jS7zaS4Rhs70E5KpMKc,Alfamart,ChIJaY52jS7zaS4Rhs70E5KpMKc,Tebet Timur,Tebet,Kota Jakarta Selatan
alfamart lapangan ros hrn,3.7,9,-6.225838,106.8587398,"jl. kh abdullah syafei no.45, rt.1/rw.3, kb. baru, kota jakarta selatan",ChIJw46yqITzaS4ROj6VVe4JA9g,Alfamart,ChIJw46yqITzaS4ROj6VVe4JA9g,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart,5,4,-6.22586,106.8587594,"rt.1/rw.5, kb. baru, kota jakarta selatan",ChIJqeWQWf7zaS4RJW-5-q6ZFk8,Alfamart,ChIJqeWQWf7zaS4RJW-5-q6ZFk8,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart,0,0,-6.2140499,106.8468344,"jl. mampang prapatan xviii no.01, rt.8/rw.rw, manggarai, kota jakarta selatan",ChIJu8pW-M_1aS4RNa-MGFln8O8,Alfamart,ChIJu8pW-M_1aS4RNa-MGFln8O8,Manggarai,Tebet,Kota Jakarta Selatan
alfamart swadaya 1,4.3,131,-6.2140595,106.8468424,"jl. swadaya 1 no.25, rt.8/rw.8, manggarai, kota jakarta selatan",ChIJAWHbLHT0aS4RKMOn7LcwAFo,Alfamart,ChIJAWHbLHT0aS4RKMOn7LcwAFo,Manggarai,Tebet,Kota Jakarta Selatan
alfamart,4.2,21,-6.2210936,106.8542056,"jl. bukit duri selatan kel no.1, rt.4/rw.4, bukit duri, kota jakarta selatan",ChIJXYFIBYbzaS4R8Sd5JpbmsT0,Alfamart,ChIJXYFIBYbzaS4R8Sd5JpbmsT0,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart bukit duri utara,5,1,-6.2168284,106.8551025,"10, jl. bukit duri utara raya no.27, rw.1, bukit duri, kota jakarta selatan",ChIJKdryITrzaS4Rr3YGBQKOJss,Alfamart,ChIJKdryITrzaS4Rr3YGBQKOJss,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart,4,2,-6.2099697,106.8503501,"stasiun manggarai, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJsxTMGoP1aS4RKrbP3zhaAww,Alfamart,ChIJsxTMGoP1aS4RKrbP3zhaAww,Manggarai,Tebet,Kota Jakarta Selatan
alfamart express,0,0,-6.2107225,106.8508269,"qvq2+p84, rt.15/rw.4, manggarai, south jakarta city",ChIJQYHKz8b1aS4RneZiLSv-nAY,Alfamart,ChIJQYHKz8b1aS4RneZiLSv-nAY,Manggarai,Tebet,Kota Jakarta Selatan
alfamart,4.3,22,-6.2209506,106.8501247,"jl. albarkah kel no.4, rw.3, manggarai sel., kota jakarta selatan",ChIJF9_lmLfzaS4RB63H3egCn4M,Alfamart,ChIJF9_lmLfzaS4RB63H3egCn4M,Manggarai Selatan,Tebet,Kota Jakarta Selatan
alfamart bkd,4.5,6,-6.2198946,106.8557831,"jl. tekukur dalam no.21-31, rt.9/rw.2, bukit duri, kota jakarta selatan",ChIJcVc1XIbzaS4RcyP2izqoYHE,Alfamart,ChIJcVc1XIbzaS4RcyP2izqoYHE,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart,3.9,26,-6.2237489,106.8551894,"jl. sawo kecik raya no.4, rt.0 kel, rt.6/rw.6, bukit duri, kota jakarta selatan",ChIJ7U7upoXzaS4RujBBzm_mTGw,Alfamart,ChIJ7U7upoXzaS4RujBBzm_mTGw,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart,3.9,18,-6.2218534,106.8588398,"jl. bukit duri tanjakan no.kel, rt.13/rw.44, bukit duri, kota jakarta selatan",ChIJ_Q3dB4TzaS4RZxSq_Ptr8NY,Alfamart,ChIJ_Q3dB4TzaS4RZxSq_Ptr8NY,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart komplek selmis,0,0,-6.2258337,106.8589905,"jl. asem baris raya no.3, rt.3/rw.9, kebon baru, south jakarta city",ChIJ0dPodPrzaS4RE47Rr8Mz77Y,Alfamart,ChIJ0dPodPrzaS4RE47Rr8Mz77Y,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart bukit duri selatan,0,0,-6.2212139,106.856739,"jl. cucakrawa no.882, rt.8/rw.4, bukit duri, kota jakarta selatan",ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,Alfamart,ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,Bukit Duri,Tebet,Kota Jakarta Selatan
alfamart stasiu,5,3,-6.2258686,106.8586468,"qvf5+mfc, flyover stasiun tebet, rt.3/rw.9, kb. baru, kota jakarta selatan",ChIJYRBiI-rzaS4RBW5LKzm2-yY,Alfamart,ChIJYRBiI-rzaS4RBW5LKzm2-yY,Kebon Baru,Tebet,Kota Jakarta Selatan
alfamart barkah ii,0,0,-6.2197686,106.8511829,"jl. barkah i no.14, rw.6, manggarai sel., kota jakarta selatan",ChIJ85lVEnTzaS4RHy8f_3cmsuI,Alfamart,ChIJ85lVEnTzaS4RHy8f_3cmsuI,Manggarai Selatan,Tebet,Kota Jakarta Selatan
alfamart,4.5,117,-6.2247584,106.8629242,"jl. kp. melayu kecil no.17 a, rt.12/rw.9, bukit duri, kota jakarta selatan",ChIJmxbt6ILzaS4RDljYoNQLKVc,Alfamart,ChIJmxbt6ILzaS4RDljYoNQLKVc,Bukit Duri,Tebet,Kota Jakarta Selatan
